"id_paper","id_site","title","authors","authors_full","year","nurse_species","exp_type","umbrella","n_rii","id_es","orig_RII","orig_RIIV","RII","RIIV","nit.RII","nit.RIIV","p.RII","p.RIIV","lat","long","soil_n","soil_phosphorus","aridity_index","tavg","prec","n_island","n_bs","n_island_fi","n_bs_fi"
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees","Novoa et al.","Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,"Vachellia nilotica","chamber","emergence",NA,60,-0.436842105263158,0.0123402109023104,-0.436842105263158,0.0123402109023104,0.48468914321064,0.0181478441945008,0.662509742790335,0.0162463418457672,-25.0049,31.5852,1.29999995231628,4.815,0.365000009536743,21.5499999523163,609,4,4,5,5
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees","Novoa et al.","Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,"Spirostachys africana","chamber","emergence",NA,61,0.11,0.0516801025,0.11,0.0516801025,0.350740452065472,0.0099294650904975,0.74140127388535,0.088822266143207,-25.0049,31.5852,1.29999995231628,4.815,0.365000009536743,21.5499999523163,609,4,4,5,5
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees","Novoa et al.","Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,"Vachellia nilotica","chamber","emergence",NA,62,0.1675,0.006718272578125,0.1675,0.006718272578125,0.48468914321064,0.0181478441945008,0.662509742790335,0.0162463418457672,-25.0049,31.5852,1.29999995231628,4.815,0.365000009536743,21.5499999523163,609,4,4,5,5
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees","Novoa et al.","Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,"Spirostachys africana","chamber","emergence",NA,63,0.0762829403606102,0.00908693183920935,0.0762829403606102,0.00908693183920935,0.350740452065472,0.0099294650904975,0.74140127388535,0.088822266143207,-25.0049,31.5852,1.29999995231628,4.815,0.365000009536743,21.5499999523163,609,4,4,5,5
131,24,"
Shrubs facilitate herbaceous communities in a desert by modifying soil properties","Xie et al.","Xie, L., Han, L., Guo, H., ...Zhang, G., Ma, C.",2023,"Caragana acanthophylla","field","abundance",NA,64,0.434343616365754,0.00849209552853377,0.434343616365754,0.00849209552853377,0.408510241738579,0.00519846792948077,0.270077970493965,0.00369499508252639,39,104.5,1.70000004768372,4.66471290588379,0.0778999999165535,8.49166667958101,137,15,15,15,15
131,24,"
Shrubs facilitate herbaceous communities in a desert by modifying soil properties","Xie et al.","Xie, L., Han, L., Guo, H., ...Zhang, G., Ma, C.",2023,"Caragana acanthophylla","field","biomass",NA,65,0.203164029975021,0.00040214368578223,0.203164029975021,0.00040214368578223,0.408510241738579,0.00519846792948077,0.270077970493965,0.00369499508252639,39,104.5,1.70000004768372,4.66471290588379,0.0778999999165535,8.49166667958101,137,15,15,15,15
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Athrocaulon macrostachyum","field","abundance",NA,66,0.0825439783491204,0.0160347637088234,0.0825439783491204,0.0160347637088234,0.67741935483871,0.0412567521474877,0.53757225433526,0.00071806530569616,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Athrocaulon macrostachyum","field","biomass",NA,67,0.230769230769231,0.0221354840236686,0.230769230769231,0.0221354840236686,0.67741935483871,0.0412567521474877,0.53757225433526,0.00071806530569616,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Launaea arborescens","field","abundance",NA,68,-0.256137100509495,0.00649907465487354,-0.256137100509495,0.00649907465487354,0.62085308056872,0.00017307632673585,0.37007874015748,0.00572730907247019,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Launaea arborescens","field","biomass",NA,69,0.452054794520548,0.00683719087035003,0.452054794520548,0.00683719087035003,0.62085308056872,0.00017307632673585,0.37007874015748,0.00572730907247019,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Lycium intricatum","field","abundance",NA,70,-0.259637714816535,0.0048462838642775,-0.259637714816535,0.0048462838642775,0.726962457337884,0.0153793433261845,0.428571428571429,0.00376509395821741,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Lycium intricatum","field","biomass",NA,71,0.2,0.0305261438976,0.2,0.0305261438976,0.726962457337884,0.0153793433261845,0.428571428571429,0.00376509395821741,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Retama sphaerocarpa","field","abundance",NA,72,-0.0719367588932806,0.0043357399391651,-0.0719367588932806,0.0043357399391651,0.826839826839827,0.00077585302815315,0.58974358974359,0.00538798512303292,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Retama sphaerocarpa","field","biomass",NA,73,0.555555555555556,0.0193394772565158,0.555555555555556,0.0193394772565158,0.826839826839827,0.00077585302815315,0.58974358974359,0.00538798512303292,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Salsola oppositifolia","field","abundance",NA,74,-0.0979757085020243,0.00353159978484047,-0.0979757085020243,0.00353159978484047,0.605911330049261,0.00641559502961097,0.493670886075949,0.00144021167222574,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Salsola oppositifolia","field","biomass",NA,75,0.375,0.0174740656860352,0.375,0.0174740656860352,0.605911330049261,0.00641559502961097,0.493670886075949,0.00144021167222574,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Thymus hyemalis","field","abundance",NA,76,0.154349859681946,0.0162354614041919,0.154349859681946,0.0162354614041919,0.375,0.00375122833251953,0.183673469387755,0.00138235519015626,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
133,25,"Soil as a mediator in plant‐plant interactions in a semi‐arid community","Pugnaire et al.","Pugnaire, F. I., Armas, C., & Valladares, F.",2004,"Thymus hyemalis","field","biomass",NA,77,-0.666666666666667,0.0435930283950617,-0.666666666666667,0.0435930283950617,0.375,0.00375122833251953,0.183673469387755,0.00138235519015626,37.0166,-2.4166,1.79999995231628,25.8983383178711,0.178800001740456,16.1249996821086,299,5,5,5,5
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,78,0.3,0.004531790363125,0.3,0.004531790363125,0.454545454545455,0.0496604353649189,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,79,-0.142857142857143,0.0416419991670138,-0.142857142857143,0.0416419991670138,0.304347826086957,0.00103254795258736,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,80,0.113924050632911,0.00603873276284073,0.113924050632911,0.00603873276284073,0.304347826086957,0.00103254795258736,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,81,0.464285714285714,0.00651976848489236,0.464285714285714,0.00651976848489236,0.454545454545455,0.0496604353649189,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,82,0.137254901960784,0.00317919339657462,0.137254901960784,0.00317919339657462,0.304347826086957,0.00103254795258736,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,83,0.567741935483871,0.0931007188384169,0.567741935483871,0.0931007188384169,0.454545454545455,0.0496604353649189,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,84,0.2,0.0119164607830624,0.2,0.0119164607830624,0.304347826086957,0.00103254795258736,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,85,0.692307692307692,0.0169432152095515,0.692307692307692,0.0169432152095515,0.454545454545455,0.0496604353649189,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
134,26,"Changes in plant interactions along a gradient of environmental stress","Pugnaire & Luque","Pugnaire, F. I., & Luque, M. T.",2001,"Retama sphaerocarpa","field","biomass",NA,86,0.0170454545454545,0.00645857877470175,0.0170454545454545,0.00645857877470175,0.304347826086957,0.00103254795258736,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,10,10
142,29,"Effect of a native tree on seedling establishment of two exotic invasive species in a semiarid ecosystem.","Becerra & Bustamante","Becerra, P. I., & Bustamante, R. O.",2011,"Lithraea caustica","field","survival",NA,90,-0.538507214535954,0.137892631882674,-0.538507214535954,0.137892631882674,0.0169491525423729,0.00153226095877423,-0.172972972972973,0.0107463220609115,-33.5,-70.5,3.90000009536743,42.7842292785645,0.369700014591217,12.5833334922791,606,10,10,4,4
142,29,"Effect of a native tree on seedling establishment of two exotic invasive species in a semiarid ecosystem.","Becerra & Bustamante","Becerra, P. I., & Bustamante, R. O.",2011,"Lithraea caustica","field","survival",NA,91,-0.454545454545455,0.0220582884805986,-0.454545454545455,0.0220582884805986,0.0169491525423729,0.00153226095877423,-0.172972972972973,0.0107463220609115,-33.5,-70.5,3.90000009536743,42.7842292785645,0.369700014591217,12.5833334922791,606,10,10,4,4
143,30,"Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities","Davies et al.","Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,"Artemisia tridentata","field","abundance",NA,98,0.111109747943491,0.00732549380857554,0.111109747943491,0.00732549380857554,-0.242235168396015,0.0134628716127208,0.213334293325653,0.0174380745635094,43.4833,-119.7166,2.09999990463257,8.53442573547363,0.189300000667572,7.35833339889844,274,8,8,8,8
143,30,"Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities","Davies et al.","Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,"Artemisia tridentata","field","abundance",NA,99,0.272726725207483,0.0117345163257515,0.272726725207483,0.0117345163257515,-0.242235168396015,0.0134628716127208,0.213334293325653,0.0174380745635094,43.4833,-119.7166,2.09999990463257,8.53442573547363,0.189300000667572,7.35833339889844,274,8,8,8,8
143,30,"Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities","Davies et al.","Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,"Artemisia tridentata","field","abundance",NA,100,0.230067019577764,0.00289879867570156,0.230067019577764,0.00289879867570156,-0.242235168396015,0.0134628716127208,0.213334293325653,0.0174380745635094,43.4833,-119.7166,2.09999990463257,8.53442573547363,0.189300000667572,7.35833339889844,274,8,8,8,8
143,30,"Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities","Davies et al.","Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,"Artemisia tridentata","field","abundance",NA,101,-0.225801190573269,0.0707841044794629,-0.225801190573269,0.0707841044794629,-0.242235168396015,0.0134628716127208,0.213334293325653,0.0174380745635094,43.4833,-119.7166,2.09999990463257,8.53442573547363,0.189300000667572,7.35833339889844,274,8,8,8,8
143,30,"Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities","Davies et al.","Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,"Artemisia tridentata","field","abundance",NA,102,-0.389611937925964,0.0306654474614545,-0.389611937925964,0.0306654474614545,-0.242235168396015,0.0134628716127208,0.213334293325653,0.0174380745635094,43.4833,-119.7166,2.09999990463257,8.53442573547363,0.189300000667572,7.35833339889844,274,8,8,8,8
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Calligonum mongolicum","field","biomass",NA,103,0.552105855635175,0.0824791859854787,0.552105855635175,0.0824791859854787,0.0526315789473685,0.00226766215728854,0.121495327102804,0.00089398917227403,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Nitraria sphaerocarpa","field","biomass",NA,104,-0.451102557496168,0.0824229039013804,-0.451102557496168,0.0824229039013804,0.136363636363636,0.00113935182023086,-0.0786516853932584,0.00223768099070609,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Haloxylon ammodendron","field","biomass",NA,105,-0.569890935366597,0.0564976250792553,-0.569890935366597,0.0564976250792553,-0.128205128205128,0.00644940761402603,0.0352941176470589,9.72176099424097e-05,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Calligonum mongolicum","field","abundance",NA,106,0.251508586218429,0.0331288744427703,0.251508586218429,0.0331288744427703,0.0526315789473685,0.00226766215728854,0.121495327102804,0.00089398917227403,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Nitraria sphaerocarpa","field","abundance",NA,107,-0.0760862094359076,0.0262621291109899,-0.0760862094359076,0.0262621291109899,0.136363636363636,0.00113935182023086,-0.0786516853932584,0.00223768099070609,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
147,31,"Effect of desert shrubs on fine-scale spatial patterns of understory vegetation in a dry-land","Zhang et al.","Zhang, G., Zhao, L., Yang, Q., Zhao, W., & Wang, X",2016,"Haloxylon ammodendron","field","abundance",NA,108,-0.231481152334969,0.0340854764578045,-0.231481152334969,0.0340854764578045,-0.128205128205128,0.00644940761402603,0.0352941176470589,9.72176099424097e-05,39.3666,100.11666,1.5,6.29505252838135,0.098800003528595,7.08333324392637,160,20,20,10,10
148,32,"Effect of the canopy of Retama sphaerocarpa on its understorey in a semiarid environment.","Moro et al.","Moro, M. J., Pugnaire, F. I., Haase, P., & Puigdefábregas, J.",1997,"Retama sphaerocarpa","glasshouse","biomass",NA,109,0.466666666666667,0.00955967209876543,0.466666666666667,0.00955967209876543,0.307692307692308,0.01082750336998,NA,NA,37.1333,-2.3666,1.89999997615814,27.6445999145508,0.19200000166893,15.4583333333333,341,10,10,6,6
